link,titulo,precio,moneda
https://portalinmobiliario.com/MLC-1703176237-departamento-trinidad-ramirez-id-110194-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=39&type=item&tracking_id=e072c1e0-9854-447d-8946-ce54c783d558,Departamento Trinidad Ramírez Id: 110194,152500,$
https://portalinmobiliario.com/MLC-2967400052-departamento-general-gana-id-38120-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=40&type=item&tracking_id=e072c1e0-9854-447d-8946-ce54c783d558,Departamento General Gana Id: 38120,290000,$
https://portalinmobiliario.com/MLC-3116985112-departamento-santiago-concha-id-89637-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=41&type=item&tracking_id=e072c1e0-9854-447d-8946-ce54c783d558,Departamento Santiago Concha Id: 89637,330000,$
https://portalinmobiliario.com/MLC-1710228511-departamento-santa-petronila-id-137400-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=42&type=item&tracking_id=e072c1e0-9854-447d-8946-ce54c783d558,Departamento Santa Petronila Id: 137400,260000,$
https://portalinmobiliario.com/MLC-3124318254-departamento-catedral-id-21932-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=43&type=item&tracking_id=e072c1e0-9854-447d-8946-ce54c783d558,Departamento Catedral Id: 21932,250000,$
https://portalinmobiliario.com/MLC-1712455769-departamento-catedral-id-21933-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=44&type=item&tracking_id=e072c1e0-9854-447d-8946-ce54c783d558,Departamento Catedral Id: 21933,260000,$
https://portalinmobiliario.com/MLC-1711506411-departamento-santa-victoria-id-8860-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=45&type=item&tracking_id=e072c1e0-9854-447d-8946-ce54c783d558,Departamento Santa Victoria Id: 8860,360000,$
https://portalinmobiliario.com/MLC-3168381892-departamento-jose-ureta-id-155371-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=46&type=item&tracking_id=e072c1e0-9854-447d-8946-ce54c783d558,Departamento José Ureta Id: 155371,320000,$
https://portalinmobiliario.com/MLC-3079360502-departamento-avenida-maria-rozas-velasquez-id-15795-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=47&type=item&tracking_id=e072c1e0-9854-447d-8946-ce54c783d558,Departamento Avenida María Rozas Velásquez Id: 15795,300000,$
https://portalinmobiliario.com/MLC-1706530803-departamento-rojas-magallanes-id-113850-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=48&type=item&tracking_id=e072c1e0-9854-447d-8946-ce54c783d558,Departamento Rojas Magallanes Id: 113850,20,UF
https://portalinmobiliario.com/MLC-2966380812-departamento-avenida-vicuna-mackenna-id-156004-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=1&type=item&tracking_id=bab2b105-96cd-4595-8ff6-382054de49b0,Departamento Avenida Vicuña Mackenna Id: 156004,550000,$
https://portalinmobiliario.com/MLC-1686916813-departamento-avenida-santa-rosa-id-113027-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=2&type=item&tracking_id=bab2b105-96cd-4595-8ff6-382054de49b0,Departamento Avenida Santa Rosa Id: 113027,380000,$
https://portalinmobiliario.com/MLC-3188756114-departamento-ismael-valdes-vergara-id-54537-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=3&type=item&tracking_id=bab2b105-96cd-4595-8ff6-382054de49b0,Departamento Ismael Valdés Vergara Id: 54537,850000,$
https://portalinmobiliario.com/MLC-1686968759-departamento-avenida-portales-id-158370-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=4&type=item&tracking_id=bab2b105-96cd-4595-8ff6-382054de49b0,Departamento Avenida Portales Id: 158370,520000,$
https://portalinmobiliario.com/MLC-3188733614-departamento-san-gumercindo-id-1081-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=5&type=item&tracking_id=bab2b105-96cd-4595-8ff6-382054de49b0,Departamento San Gumercindo Id: 1081,380000,$
https://portalinmobiliario.com/MLC-3060963860-departamento-gamero-id-89523-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=6&type=item&tracking_id=bab2b105-96cd-4595-8ff6-382054de49b0,Departamento Gamero Id: 89523,300000,$
https://portalinmobiliario.com/MLC-2939421776-departamento-serrano-id-49810-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=7&type=item&tracking_id=bab2b105-96cd-4595-8ff6-382054de49b0,Departamento Serrano Id: 49810,190000,$
https://portalinmobiliario.com/MLC-3130498146-departamento-vargas-buston-id-3543-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=8&type=item&tracking_id=bab2b105-96cd-4595-8ff6-382054de49b0,Departamento Vargas Buston Id: 3543,320000,$
https://portalinmobiliario.com/MLC-1709370473-departamento-maximo-humbser-id-92334-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=9&type=item&tracking_id=bab2b105-96cd-4595-8ff6-382054de49b0,Departamento Máximo Humbser Id: 92334,6,UF
https://portalinmobiliario.com/MLC-3179668274-departamento-quinta-avenida-id-71052-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=10&type=item&tracking_id=bab2b105-96cd-4595-8ff6-382054de49b0,Departamento Quinta Avenida Id: 71052,480000,$
https://portalinmobiliario.com/MLC-1695575479-disp-inmed-estac-san-fco-eramirez-mto-pque-almagro-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=11&type=item&tracking_id=bab2b105-96cd-4595-8ff6-382054de49b0,"Disp. Inmed. Estac., San Fco / E.ramirez, Mto Pque Almagro",410000,$
https://portalinmobiliario.com/MLC-1711881285-en-arriendo-depto-2-dorm-2-banos-estac-y-bodega-en-nunoa-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=12&type=item&tracking_id=bab2b105-96cd-4595-8ff6-382054de49b0,En Arriendo Depto 2 Dorm. 2 Baños Estac Y Bodega En Ñuñoa,580000,$
https://portalinmobiliario.com/MLC-3176475974-las-verbenas-hospital-fach-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=13&type=item&tracking_id=bab2b105-96cd-4595-8ff6-382054de49b0,Las Verbenas / Hospital Fach,24,UF
https://portalinmobiliario.com/MLC-1709426875-acogedor-en-segundo-piso-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=14&type=item&tracking_id=bab2b105-96cd-4595-8ff6-382054de49b0,Acogedor En Segundo Piso,1250000,$
https://portalinmobiliario.com/MLC-1684869727-4d-4b-i-260-m2-i-3e-i-remodelar-i-futura-linea-l7-metro-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=15&type=item&tracking_id=bab2b105-96cd-4595-8ff6-382054de49b0,4d 4b I 260 M2 I 3e I Remodelar I Futura Linea L7 Metro,49,UF
https://portalinmobiliario.com/MLC-1696298891-dp-3-dormitorios-en-lumen-3590-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=16&type=item&tracking_id=bab2b105-96cd-4595-8ff6-382054de49b0,Dp 3 Dormitorios En Lumen 3590,380000,$
https://portalinmobiliario.com/MLC-1713960483-departamento-amoblado-disponibilidad-inmediata-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=17&type=item&tracking_id=bab2b105-96cd-4595-8ff6-382054de49b0,Departamento Amoblado Disponibilidad Inmediata,400000,$
https://portalinmobiliario.com/MLC-3138492218-tu-ventana-a-la-cordillera-edificio-quillay-en-vitacura-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=18&type=item&tracking_id=bab2b105-96cd-4595-8ff6-382054de49b0,"Tu Ventana A La Cordillera: Edificio Quillay, En Vitacura",40,UF
https://portalinmobiliario.com/MLC-1709285215-vista-panoramica-en-piso-5-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=19&type=item&tracking_id=bab2b105-96cd-4595-8ff6-382054de49b0,Vista Panorámica En Piso 5,1090000,$
https://portalinmobiliario.com/MLC-3125289726-3-dorm-2-banos-amplitud-confort-y-buena-conexion-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=20&type=item&tracking_id=bab2b105-96cd-4595-8ff6-382054de49b0,"3 Dorm, 2 Baños: Amplitud, Confort Y Buena Conexión",1190000,$
https://portalinmobiliario.com/MLC-1692158659-departamento-con-estacionamiento-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=21&type=item&tracking_id=bab2b105-96cd-4595-8ff6-382054de49b0,Departamento Con Estacionamiento,320000,$
https://portalinmobiliario.com/MLC-1711614449-departamento-con-espectacular-vista-en-vitacura-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=22&type=item&tracking_id=bab2b105-96cd-4595-8ff6-382054de49b0,Departamento Con Espectacular Vista En Vitacura,1800000,$
https://portalinmobiliario.com/MLC-1692917669-departamento-conde-del-maule-id-39412-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=23&type=item&tracking_id=bab2b105-96cd-4595-8ff6-382054de49b0,Departamento Conde Del Maule Id: 39412,510000,$
https://portalinmobiliario.com/MLC-1689342397-departamento-arturo-prat-id-56354-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=24&type=item&tracking_id=bab2b105-96cd-4595-8ff6-382054de49b0,Departamento Arturo Prat Id: 56354,650000,$
https://portalinmobiliario.com/MLC-1687604439-departamento-blanco-garces-int-id-22344-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=25&type=item&tracking_id=bab2b105-96cd-4595-8ff6-382054de49b0,Departamento Blanco Garcés Int Id: 22344,300000,$
https://portalinmobiliario.com/MLC-1665759465-oportunidad-46-m2-2d-2b-uno-en-suite-metro-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=26&type=item&tracking_id=bab2b105-96cd-4595-8ff6-382054de49b0,"Oportunidad! 46 M2 , 2d 2b, Uno En Suite, Metro",340000,$
https://portalinmobiliario.com/MLC-1715492261-parque-ines-de-suarez-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=27&type=item&tracking_id=bab2b105-96cd-4595-8ff6-382054de49b0,Parque Ines De Suarez,25,UF
https://portalinmobiliario.com/MLC-3165933364-departamento-lord-cochrane-id-9371-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=28&type=item&tracking_id=bab2b105-96cd-4595-8ff6-382054de49b0,Departamento Lord Cochrane Id: 9371,270000,$
https://portalinmobiliario.com/MLC-1710685591-departamento-calle-el-molino-id-89885-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=29&type=item&tracking_id=bab2b105-96cd-4595-8ff6-382054de49b0,Departamento Calle El Molino Id: 89885,420000,$
https://portalinmobiliario.com/MLC-3188839242-departamento-avenida-maria-rozas-velasquez-id-48181-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=30&type=item&tracking_id=bab2b105-96cd-4595-8ff6-382054de49b0,Departamento Avenida María Rozas Velásquez Id: 48181,335000,$
https://portalinmobiliario.com/MLC-1712484843-departamento-calle-2-id-106062-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=31&type=item&tracking_id=bab2b105-96cd-4595-8ff6-382054de49b0,Departamento Calle 2 Id: 106062,400000,$
https://portalinmobiliario.com/MLC-3134848582-departamento-en-la-dehesa-con-estacionamiento-y-bodega-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=32&type=item&tracking_id=bab2b105-96cd-4595-8ff6-382054de49b0,Departamento En La Dehesa Con Estacionamiento Y Bodega,38,UF
https://portalinmobiliario.com/MLC-1709427169-arriendo-depto-1d1b-chiloe-1221-santiago-centro-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=33&type=item&tracking_id=bab2b105-96cd-4595-8ff6-382054de49b0,"Arriendo Depto 1d+1b Chiloe 1221, Santiago Centro",280000,$
https://portalinmobiliario.com/MLC-1711089611-arriendo-moderno-2d1be-en-exequiel-fernandez-la-florida-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=34&type=item&tracking_id=bab2b105-96cd-4595-8ff6-382054de49b0,"Arriendo Moderno 2d+1b+e En  Exequiel Fernandez, La Florida",470000,$
https://portalinmobiliario.com/MLC-1683551719-arriendo-departamento-2-dorm-2-bano-cbod-e-ramirez-875-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=35&type=item&tracking_id=bab2b105-96cd-4595-8ff6-382054de49b0,Arriendo Departamento 2 Dorm 2 Baño C/bod  E. Ramirez 875,460000,$
https://portalinmobiliario.com/MLC-2948893568-departamento-argomedo-id-99233-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=36&type=item&tracking_id=bab2b105-96cd-4595-8ff6-382054de49b0,Departamento Argomedo Id: 99233,240000,$
https://portalinmobiliario.com/MLC-1687031713-depto-arriendo-en-independencia-3d-2b-1e-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=37&type=item&tracking_id=bab2b105-96cd-4595-8ff6-382054de49b0,Depto Arriendo En Independencia 3d 2b 1e,523000,$
https://portalinmobiliario.com/MLC-3193102998-departamento-san-francisco-id-106824-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=38&type=item&tracking_id=bab2b105-96cd-4595-8ff6-382054de49b0,Departamento San Francisco Id: 106824,360000,$
https://portalinmobiliario.com/MLC-3138657618-en-condominio-via-aurora-lo-curro-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=39&type=item&tracking_id=bab2b105-96cd-4595-8ff6-382054de49b0,En Condominio: Vía Aurora - Lo Curro,90,UF
https://portalinmobiliario.com/MLC-3198319342-departamento-vicuna-mackenna-id-102152-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=40&type=item&tracking_id=bab2b105-96cd-4595-8ff6-382054de49b0,Departamento Vicuña Mackenna Id: 102152,520000,$
https://portalinmobiliario.com/MLC-3198447910-departamento-avenida-independencia-id-64479-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=41&type=item&tracking_id=bab2b105-96cd-4595-8ff6-382054de49b0,Departamento Avenida Independencia Id: 64479,300000,$
https://portalinmobiliario.com/MLC-3199415972-departamento-avenida-los-pajaritos-id-90931-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=42&type=item&tracking_id=bab2b105-96cd-4595-8ff6-382054de49b0,Departamento Avenida Los Pajaritos Id: 90931,650000,$
https://portalinmobiliario.com/MLC-3199657468-departamento-avenida-peru-id-160399-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=43&type=item&tracking_id=bab2b105-96cd-4595-8ff6-382054de49b0,Departamento Avenida Perú Id: 160399,375000,$
https://portalinmobiliario.com/MLC-3208459796-departamento-santos-dumont-id-97602-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=44&type=item&tracking_id=bab2b105-96cd-4595-8ff6-382054de49b0,Departamento Santos Dumont Id: 97602,530000,$
https://portalinmobiliario.com/MLC-3200988720-departamento-carlos-silva-vildosola-id-90686-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=45&type=item&tracking_id=bab2b105-96cd-4595-8ff6-382054de49b0,Departamento Carlos Silva Vildósola Id: 90686,12,UF
https://portalinmobiliario.com/MLC-1717204563-departamento-calle-2-id-109356-_JM?has_official_store=false&highlight=false&headerTopBrand=false#polycard_client=search-nordic&search_layout=grid&position=46&type=item&tracking_id=bab2b105-96cd-4595-8ff6-382054de49b0,Departamento Calle 2 Id: 109356,380000,$
